t_s,interval_ms,dropout
20.440982,1.827264,0
20.443181,2.198886,0
20.444900,1.719165,0
20.446632,1.732040,0
20.448662,2.030063,0
20.450953,2.290996,0
20.453433,2.479699,0
20.455280,1.846796,0
20.456842,1.561956,0
20.458993,2.150908,0
20.461320,2.327418,0
20.463227,1.907344,0
20.465054,1.826244,0
20.466637,1.583117,0
20.469074,2.437473,0
20.471068,1.994186,0
20.473301,2.233170,0
20.475053,1.751570,0
20.476839,1.786033,0
20.479028,2.188728,0
20.481029,2.001524,0
20.482737,1.707279,0
20.484576,1.839317,0
20.486695,2.118795,0
20.488739,2.044455,0
20.490707,1.967397,0
20.493183,2.476625,0
20.495054,1.870839,0
20.496813,1.759246,0
20.498903,2.090029,0
20.500873,1.969724,0
20.503431,2.557869,0
20.504624,1.193275,0
20.506765,2.140827,0
20.508912,2.147340,0
20.510926,2.013549,0
20.513004,2.077801,0
20.515067,2.063547,0
20.516787,1.719928,0
20.518668,1.881236,0
20.520874,2.205738,0
20.523264,2.389365,0
20.525053,1.789279,0
20.526832,1.779346,0
20.528877,2.044543,0
20.530823,1.946427,0
20.532654,1.830528,0
20.534723,2.069049,0
20.536604,1.881079,0
20.539077,2.473216,0
20.540859,1.782155,0
20.542831,1.971914,0
20.544702,1.870736,0
20.546766,2.063991,0
20.548798,2.032245,0
20.550962,2.163737,0
20.553272,2.309846,0
20.554843,1.571713,0
20.556707,1.863444,0
20.558724,2.017066,0
20.560704,1.980296,0
20.562663,1.958649,0
20.564635,1.972221,0
20.566703,2.067960,0
20.568733,2.029905,0
20.570904,2.170943,0
20.572807,1.903210,0
20.574758,1.950962,0
20.576863,2.104620,0
20.579147,2.284629,0
20.580889,1.741321,0
20.583316,2.427729,0
20.585022,1.705695,0
20.586783,1.760537,0
20.588813,2.030674,0
20.590880,2.066711,0
20.593221,2.341155,0
20.594941,1.720127,0
20.596836,1.895077,0
20.598747,1.910382,0
20.600905,2.158319,0
20.603281,2.376464,0
20.605048,1.766869,0
20.606838,1.789887,0
20.608791,1.953003,0
20.610967,2.175711,0
20.613213,2.246130,0
20.615045,1.832178,0
20.616862,1.816442,0
20.619036,2.174590,0
20.621037,2.000769,0
20.623233,2.195904,0
20.625014,1.781064,0
20.626815,1.801395,0
20.629077,2.261173,0
20.631068,1.991627,0
20.633373,2.304702,0
20.634725,1.352409,0
20.636841,2.115466,0
20.638994,2.152936,0
20.641062,2.068307,0
20.642939,1.876935,0
20.645013,2.074505,0
20.646839,1.825952,0
20.649030,2.190684,0
20.650992,1.962236,0
20.653014,2.021289,0
20.654939,1.925268,0
20.656839,1.899763,0
20.658986,2.147360,0
20.661158,2.172338,0
20.663416,2.257850,0
20.665019,1.602472,0
20.666838,1.818886,0
20.669020,2.182381,0
20.670725,1.705254,0
20.673230,2.504678,0
20.675086,1.856428,0
20.676749,1.663235,0
20.678702,1.952354,0
20.680764,2.061900,0
20.683019,2.255681,0
20.684917,1.897108,0
20.686716,1.799744,0
20.688771,2.054887,0
20.691081,2.310006,0
20.693405,2.323330,0
20.694859,1.454368,0
20.696835,1.975959,0
20.698961,2.126079,0
20.700710,1.748915,0
20.702706,1.996385,0
20.704705,1.998465,0
20.706717,2.012065,0
20.709112,2.395658,0
20.711388,2.275135,0
20.713329,1.941257,0
20.715001,1.672236,0
20.716779,1.777964,0
20.718885,2.105964,0
20.720809,1.924251,0
20.723315,2.505828,0
20.724659,1.344195,0
20.726814,2.155161,0
20.728723,1.909097,0
20.730818,2.094689,0
20.732910,2.091493,0
20.734753,1.843625,0
20.736838,2.084916,0
20.738769,1.930912,0
20.740740,1.971011,0
20.742756,2.016008,0
20.744606,1.850021,0
20.746663,2.056616,0
20.748783,2.120404,0
20.750981,2.198154,0
20.753215,2.233367,0
20.754978,1.763467,0
20.756835,1.856942,0
20.758632,1.796751,0
20.761178,2.546065,0
20.763164,1.985673,0
20.764919,1.755688,0
20.766799,1.880147,0
20.769073,2.273816,0
20.771059,1.985937,0
20.773203,2.143984,0
20.775041,1.838163,0
20.776625,1.584042,0
20.778801,2.175905,0
20.781061,2.260154,0
20.783238,2.176147,0
20.785076,1.838102,0
20.786844,1.767864,0
20.788943,2.099878,0
20.790898,1.954922,0
20.793105,2.206277,0
20.794954,1.849785,0
20.796852,1.897836,0
20.799091,2.239004,0
20.801026,1.934833,0
20.803143,2.116595,0
20.804755,1.611872,0
20.806692,1.937606,0
20.808737,2.044737,0
20.811179,2.441976,0
20.813246,2.066760,0
20.814966,1.719874,0
20.816808,1.842915,0
20.818928,2.119711,0
20.820946,2.017643,0
20.823215,2.268764,0
20.824959,1.744849,0
20.826688,1.729035,0
20.828693,2.005073,0
20.831240,2.546178,0
20.833341,2.101058,0
20.835143,1.802399,0
20.836842,1.699318,0
20.839044,2.201981,0
20.841090,2.045181,0
20.843047,1.957817,0
20.844699,1.651910,0
20.846807,2.107363,0
20.849018,2.211087,0
20.850986,1.967811,0
20.853170,2.183985,0
20.855040,1.870579,0
20.856839,1.798350,0
20.858927,2.088314,0
20.861100,2.173370,0
20.862706,1.605708,0
20.864919,2.213179,0
20.866797,1.878416,0
20.869161,2.363513,0
20.871128,1.966607,0
20.873386,2.257955,0
20.875049,1.663021,0
20.876836,1.787309,0
20.878991,2.155166,0
20.880660,1.668899,0
20.883241,2.580933,0
20.884981,1.740006,0
20.886839,1.857973,0
20.888770,1.931531,0
20.890995,2.224437,0
20.893102,2.106686,0
20.894972,1.870910,0
20.896841,1.868447,0
20.898627,1.786591,0
20.900859,2.232014,0
20.903141,2.281232,0
20.904974,1.833209,0
20.906834,1.860332,0
20.908974,2.139398,0
20.911081,2.107594,0
20.913161,2.079714,0
20.915039,1.877816,0
20.916717,1.678327,0
20.919062,2.345089,0
20.920987,1.924395,0
20.923255,2.268300,0
20.925004,1.748646,0
20.926841,1.837924,0
20.928981,2.139248,0
20.930991,2.010520,0
20.933210,2.218407,0
20.934729,1.519490,0
20.936790,2.060364,0
20.939019,2.229536,0
20.940972,1.953093,0
20.943168,2.195934,0
20.944789,1.620456,0
20.946722,1.933216,0
20.948761,2.038775,0
20.950727,1.966124,0
20.952932,2.205272,0
20.955330,2.398475,0
20.957008,1.677478,0
20.959194,2.186237,0
20.961155,1.961347,0
20.963296,2.140351,0
20.964965,1.669034,0
20.966837,1.871851,0
20.969174,2.337038,0
20.970720,1.546723,0
20.973190,2.469798,0
20.974985,1.794362,0
20.976837,1.852893,0
20.979105,2.267336,0
20.981055,1.950539,0
20.983103,2.047726,0
20.984950,1.846872,0
20.986835,1.885216,0
20.988978,2.143224,0
20.990724,1.745987,0
20.993214,2.490036,0
20.994848,1.633495,0
20.996850,2.001836,0
20.998917,2.066793,0
21.000986,2.069457,0
21.003160,2.173785,0
21.004693,1.532989,0
21.006576,1.883287,0
21.008654,2.077641,0
21.010896,2.241944,0
21.012696,1.800604,0
21.014534,1.838221,0
21.016612,2.077158,0
21.018517,1.905738,0
21.020506,1.988590,0
21.022580,2.074250,0
21.024672,2.091298,0
21.026686,2.014352,0
21.028703,2.016752,0
21.030700,1.997874,0
21.032855,2.154795,0
21.034735,1.880121,0
21.036762,2.026629,0
21.038965,2.202874,0
21.040810,1.845438,0
21.043043,2.232347,0
21.044728,1.685647,0
21.046630,1.901216,0
21.048778,2.148500,0
21.050636,1.858116,0
21.053016,2.380195,0
21.054806,1.789592,0
21.056633,1.827530,0
21.058726,2.092783,0
21.061332,2.605573,0
21.063563,2.231586,0
21.064742,1.178706,0
21.066966,2.224267,0
21.069053,2.086778,0
21.071084,2.030705,0
21.073232,2.147678,0
21.075180,1.948070,0
21.076984,1.804297,0
21.079075,2.091465,0
21.080783,1.707530,0
21.083046,2.262998,0
21.084814,1.768482,0
21.086781,1.966504,0
21.088824,2.043067,0
21.091217,2.393499,0
21.093525,2.307075,0
21.095134,1.609007,0
21.096962,1.828766,0
21.098929,1.966464,0
21.100940,2.010823,0
21.103270,2.330536,0
21.104833,1.562350,0
21.106781,1.948246,0
21.108826,2.044869,0
21.111321,2.494967,0
21.113386,2.065342,0
21.114946,1.559784,0
21.116970,2.023848,0
21.119191,2.221689,0
21.121125,1.933827,0
21.123066,1.940657,0
21.125003,1.937287,0
21.126970,1.967409,0
21.129193,2.222911,0
21.131090,1.896477,0
21.133185,2.095286,0
21.134784,1.598605,0
21.136698,1.914066,0
21.139033,2.335040,0
21.140740,1.706787,0
21.143084,2.344636,0
21.144753,1.668706,0
21.146770,2.016566,0
21.148831,2.061904,0
21.150823,1.991106,0
21.152875,2.052935,0
21.154873,1.997761,0
21.156886,2.013113,0
21.159168,2.282053,0
21.161121,1.952810,0
21.163285,2.163725,0
21.165107,1.821736,0
21.166834,1.726883,0
21.169189,2.355231,0
21.171115,1.925848,0
21.173371,2.256152,0
21.175112,1.741471,0
21.176978,1.865667,0
21.179010,2.032211,0
21.180993,1.982905,0
21.183527,2.533765,0
21.184935,1.408384,0
21.186883,1.947771,0
21.188871,1.987787,0
21.191047,2.176630,0
21.193366,2.318395,0
21.195143,1.777314,0
21.196969,1.826422,0
21.198799,1.829209,0
21.201041,2.242468,0
21.202742,1.700764,0
21.205233,2.491017,0
21.206952,1.719094,0
21.209238,2.285958,0
21.211400,2.162026,0
21.213129,1.728901,0
21.214669,1.539778,0
21.216774,2.105464,0
21.219362,2.588319,0
21.220955,1.592305,0
21.223312,2.357323,0
21.225116,1.803982,0
21.226970,1.854225,0
21.228774,1.803539,0
21.230865,2.091582,0
21.233043,2.177803,0
21.234844,1.800986,0
21.236773,1.928585,0
21.238723,1.950550,0
21.240859,2.135994,0
21.243117,2.257526,0
21.245391,2.273953,0
21.246969,1.578554,0
21.249091,2.121946,0
21.251029,1.937958,0
21.253406,2.376305,0
21.255046,1.640056,0
21.256711,1.665645,0
21.258901,2.190059,0
21.261342,2.440659,0
21.263464,2.122035,0
21.265091,1.626643,0
21.266968,1.877034,0
21.269043,2.075113,0
21.270974,1.930672,0
21.273398,2.424036,0
21.275024,1.626100,0
21.276962,1.938254,0
21.278946,1.984267,0
21.281094,2.147416,0
21.283117,2.023749,0
21.285168,2.050402,0
21.286910,1.742462,0
21.289157,2.246821,0
21.290925,1.767893,0
21.292972,2.047132,0
21.295217,2.245367,0
21.296910,1.692131,0
21.298899,1.988955,0
21.301166,2.267069,0
21.303407,2.241063,0
21.305101,1.694716,0
21.307084,1.983120,0
21.308933,1.848861,0
21.310862,1.928678,0
21.313168,2.305902,0
21.314847,1.678935,0
21.316750,1.902675,0
21.319018,2.268629,0
21.321258,2.239420,0
21.323439,2.181364,0
21.325056,1.616919,0
21.326951,1.894953,0
21.329259,2.308483,0
21.331100,1.841108,0
21.333352,2.251807,0
21.334747,1.394775,0
21.336982,2.234717,0
21.339035,2.053257,0
21.341266,2.230718,0
21.343377,2.111599,0
21.344838,1.460291,0
21.346678,1.840089,0
21.348689,2.011725,0
21.350693,2.003545,0
21.352946,2.253540,0
21.354830,1.883790,0
21.356781,1.950837,0
21.358762,1.980716,0
21.361258,2.496158,0
21.363310,2.052080,0
21.365117,1.807327,0
21.366837,1.719419,0
21.369066,2.229554,0
21.370990,1.923808,0
21.372897,1.906614,0
21.374930,2.033097,0
21.377866,2.936103,0
21.379237,1.371365,0
21.381182,1.944307,0
21.383443,2.261489,0
21.385139,1.695400,0
21.386840,1.701319,0
21.388969,2.128848,0
21.390728,1.759409,0
21.392719,1.991322,0
21.394665,1.945447,0
21.396688,2.023104,0
21.399192,2.504103,0
21.401042,1.849813,0
21.403363,2.321349,0
21.405154,1.791081,0
21.406836,1.681552,0
21.408742,1.906137,0
21.410963,2.220752,0
21.413231,2.267998,0
21.414914,1.683429,0
21.416878,1.963775,0
21.418808,1.929584,0
21.420872,2.064608,0
21.423251,2.378634,0
21.424990,1.739347,0
21.426887,1.896862,0
21.429100,2.213479,0
21.431072,1.971307,0
21.433285,2.213088,0
21.435102,1.817040,0
21.436853,1.750634,0
21.438905,2.052478,0
21.440935,2.030127,0
21.443118,2.182514,0
21.444658,1.539883,0
21.446764,2.106300,0
21.449068,2.304511,0
21.451151,2.083053,0
21.453378,2.226548,0
21.455251,1.873116,0
21.456844,1.592647,0
21.458830,1.986069,0
21.460988,2.158351,0
21.462686,1.698353,0
21.464798,2.111219,0
21.466835,2.037376,0
21.469105,2.269418,0
21.470993,1.888928,0
21.473276,2.282786,0
21.475043,1.767140,0
21.476839,1.795353,0
21.479096,2.257778,0
21.480767,1.670326,0
21.482889,2.122082,0
21.484821,1.931975,0
21.486809,1.988490,0
21.488940,2.130769,0
21.490806,1.866084,0
21.493306,2.500079,0
21.494822,1.515278,0
21.496814,1.992635,0
21.498645,1.830691,0
21.500959,2.314315,0
21.502985,2.025323,0
21.504982,1.997426,0
21.506774,1.792041,0
21.508830,2.056235,0
21.511264,2.434236,0
21.513060,1.795304,0
21.514858,1.797911,0
21.516618,1.760528,0
21.518956,2.337383,0
21.520715,1.759332,0
21.523305,2.589973,0
21.524869,1.564430,0
21.526836,1.966818,0
21.529098,2.261899,0
21.530913,1.814679,0
21.533180,2.267002,0
21.534762,1.582743,0
21.536820,2.057680,0
21.539151,2.330990,0
21.541143,1.992013,0
21.542893,1.749485,0
21.544769,1.876005,0
21.546745,1.976837,0
21.548882,2.136935,0
21.550765,1.882447,0
21.553104,2.339389,0
21.554809,1.704700,0
21.556678,1.868854,0
21.559144,2.466445,0
21.561318,2.173300,0
21.563248,1.930369,0
21.564782,1.534035,0
21.566753,1.970996,0
21.568703,1.950110,0
21.570790,2.086520,0
21.573149,2.359863,0
21.574953,1.803672,0
21.576828,1.875317,0
21.578698,1.869878,0
21.580910,2.211515,0
21.583021,2.111410,0
21.584956,1.934679,0
21.586777,1.820621,0
21.588795,2.018620,0
21.590761,1.965648,0
21.593179,2.418369,0
21.594877,1.698213,0
21.596816,1.938843,0
21.599165,2.348523,0
21.600892,1.727298,0
21.603243,2.350619,0
21.604725,1.482587,0
21.606839,2.113517,0
21.608910,2.070785,0
21.610946,2.036484,0
21.612970,2.023988,0
21.614994,2.024438,0
21.616773,1.778462,0
21.619008,2.235059,0
21.620739,1.731000,0
21.623113,2.374449,0
21.624697,1.583091,0
21.626647,1.950561,0
21.628943,2.295930,0
21.631045,2.101988,0
21.633205,2.159820,0
21.634926,1.720672,0
21.636833,1.907684,0
21.638684,1.850365,0
21.641212,2.527994,0
21.643435,2.223842,0
21.644966,1.530141,0
21.646798,1.832710,0
21.648703,1.904471,0
21.650765,2.062578,0
21.653138,2.373090,0
21.654930,1.792034,0
21.656613,1.682611,0
21.658803,2.189632,0
21.660830,2.027644,0
21.663082,2.252050,0
21.664912,1.830002,0
21.666899,1.986700,0
21.668825,1.925847,0
21.670802,1.976607,0
21.673126,2.324060,0
21.674617,1.491601,0
21.676774,2.156419,0
21.678719,1.945438,0
21.680673,1.953627,0
21.683018,2.345323,0
21.684819,1.801021,0
21.686791,1.972306,0
21.688887,2.095403,0
21.690799,1.912031,0
21.692668,1.868835,0
21.694947,2.279523,0
21.696830,1.882577,0
21.698932,2.102090,0
21.701095,2.162913,0
21.703250,2.154841,0
21.704862,1.612648,0
21.706815,1.952627,0
21.709042,2.227650,0
21.710927,1.884889,0
21.713175,2.248103,0
21.714802,1.627062,0
21.716809,2.006677,0
21.718866,2.056619,0
21.720971,2.105447,0
21.722966,1.994592,0
21.724917,1.951218,0
21.726747,1.830346,0
21.728646,1.898687,0
21.730840,2.193992,0
21.732985,2.144985,0
21.734874,1.888467,0
21.736840,1.966618,0
21.738759,1.919301,0
21.740883,2.123406,0
21.743039,2.156509,0
21.744804,1.764597,0
21.746684,1.880174,0
21.748747,2.063334,0
21.750729,1.981250,0
21.752998,2.269572,0
21.754945,1.946833,0
21.756836,1.891324,0
21.759096,2.259573,0
21.761029,1.933240,0
21.763077,2.047797,0
21.764660,1.582502,0
21.766828,2.168597,0
21.768778,1.949520,0
21.770754,1.975857,0
21.773130,2.376333,0
21.774957,1.827049,0
21.776869,1.912542,0
21.778938,2.068149,0
21.781071,2.133131,0
21.782970,1.899749,0
21.784889,1.918845,0
21.786837,1.947774,0
21.788997,2.159545,0
21.790739,1.742065,0
21.793138,2.398975,0
21.794831,1.692882,0
21.796776,1.945621,0
21.799209,2.433038,0
21.800888,1.678790,0
21.803405,2.517353,0
21.805016,1.610680,0
21.806782,1.765527,0
21.808793,2.011003,0
21.811157,2.364625,0
21.813124,1.966404,0
21.814847,1.723805,0
21.816830,1.982194,0
21.818754,1.924127,0
21.820993,2.239047,0
21.823189,2.196020,0
21.825018,1.828875,0
21.826806,1.787829,0
21.828910,2.104577,0
21.830678,1.768055,0
21.833023,2.344916,0
21.834824,1.800907,0
21.836623,1.798547,0
21.838837,2.214762,0
21.841082,2.244869,0
21.843098,2.015813,0
21.844938,1.840461,0
21.846803,1.864324,0
21.848701,1.898584,0
21.850829,2.127665,0
21.853229,2.400339,0
21.854619,1.389451,0
21.856781,2.161949,0
21.859159,2.378310,0
21.861228,2.068951,0
21.863327,2.098898,0
21.865145,1.818158,0
21.866835,1.689674,0
21.868971,2.135873,0
21.870680,1.709861,0
21.872628,1.947430,0
21.874631,2.003282,0
21.876626,1.995259,0
21.879237,2.611027,0
21.881096,1.858166,0
21.883284,2.188343,0
21.885004,1.720244,0
21.886836,1.831830,0
21.889019,2.183429,0
21.891015,1.995150,0
21.893277,2.262548,0
21.895039,1.761348,0
21.896843,1.804615,0
21.898786,1.942531,0
21.900794,2.008832,0
21.903178,2.383261,0
21.904940,1.761989,0
21.906841,1.901552,0
21.908800,1.958763,0
21.911401,2.600623,0
21.913254,1.853468,0
21.915075,1.820873,0
21.916829,1.753526,0
21.918902,2.073485,0
21.921036,2.134048,0
21.923299,2.262952,0
21.925016,1.716905,0
21.926709,1.692794,0
21.928909,2.200166,0
21.930795,1.886155,0
21.932829,2.034188,0
21.934760,1.930716,0
21.936839,2.078957,0
21.939157,2.317982,0
21.941415,2.257725,0
21.943705,2.290348,0
21.945213,1.507911,0
21.947044,1.830679,0
21.949370,2.326087,0
21.950749,1.379701,0
21.952986,2.236550,0
21.954730,1.743972,0
21.956780,2.049833,0
21.958661,1.880811,0
21.961386,2.725474,0
21.963154,1.768010,0
21.964904,1.749879,0
21.966835,1.931008,0
21.969178,2.342839,0
21.970936,1.757796,0
21.973287,2.351575,0
21.975069,1.781575,0
21.976838,1.769172,0
21.978984,2.146009,0
21.981008,2.023894,0
21.982811,1.803042,0
21.984731,1.920553,0
21.986822,2.090476,0
21.989044,2.222252,0
21.990835,1.790842,0
21.993069,2.233796,0
21.994983,1.914499,0
21.996802,1.818876,0
21.999053,2.251012,0
22.000858,1.804787,0
22.002874,2.016422,0
22.004971,2.096503,0
22.006832,1.861429,0
22.009050,2.217771,0
22.010956,1.906428,0
22.012755,1.798606,0
22.015004,2.248573,0
22.016817,1.813824,0
22.018888,2.070102,0
22.020771,1.883475,0
22.022813,2.041604,0
22.025000,2.187131,0
22.026733,1.732930,0
22.028599,1.866422,0
22.030742,2.142747,0
22.032885,2.143443,0
22.034752,1.866740,0
22.036559,1.806979,0
22.038654,2.094982,0
22.040635,1.981204,0
22.042644,2.008819,0
22.044615,1.970937,0
22.046539,1.923770,0
22.048614,2.074895,0
22.050634,2.020591,0
22.052749,2.114824,0
22.054742,1.992479,0
22.056669,1.927630,0
22.059089,2.420145,0
22.061127,2.037870,0
22.063323,2.195828,0
22.065070,1.746530,0
22.066864,1.794553,0
22.069013,2.148595,0
22.071125,2.112385,0
22.073283,2.157805,0
22.075196,1.913099,0
22.077003,1.806665,0
22.079143,2.139908,0
22.081164,2.021409,0
22.083158,1.994474,0
22.085003,1.844180,0
22.086916,1.913016,0
22.089250,2.334087,0
22.091147,1.897613,0
22.093045,1.898199,0
22.095033,1.987104,0
22.096778,1.745737,0
22.099262,2.483835,0
22.100844,1.582144,0
22.103450,2.606161,0
22.104993,1.542621,0
22.106941,1.947836,0
22.109029,2.087859,0
22.111124,2.095385,0
22.113043,1.919191,0
22.114954,1.910713,0
22.116805,1.850767,0
22.119031,2.226460,0
22.121096,2.065100,0
22.123048,1.951515,0
22.124850,1.802215,0
22.126824,1.974347,0
22.128980,2.155133,0
22.130930,1.950404,0
22.133513,2.582613,0
22.134954,1.441603,0
22.136958,2.003980,0
22.138968,2.009414,0
22.141090,2.122375,0
22.143247,2.157070,0
22.145053,1.806369,0
22.146810,1.756254,0
22.148877,2.066953,0
22.150936,2.059229,0
22.153440,2.504048,0
22.155027,1.586703,0
22.157040,2.013130,0
22.158967,1.927573,0
22.161339,2.371395,0
22.163250,1.911375,0
22.165011,1.761298,0
22.166899,1.887460,0
22.168979,2.079879,0
22.171229,2.250723,0
22.172841,1.611934,0
22.174773,1.931712,0
22.176818,2.044398,0
22.178950,2.132531,0
22.180883,1.933327,0
22.183080,2.196562,0
22.184978,1.898068,0
22.186987,2.009315,0
22.189220,2.232346,0
22.191069,1.849706,0
22.193456,2.386629,0
22.194791,1.334632,0
22.197009,2.218335,0
22.199052,2.043413,0
22.201094,2.041995,0
22.203224,2.129601,0
22.205032,1.808437,0
22.207074,2.041447,0
22.209279,2.205020,0
22.211267,1.988608,0
22.213294,2.026664,0
22.215032,1.737917,0
22.217002,1.970156,0
22.219077,2.074864,0
22.221111,2.033669,0
22.223388,2.277714,0
22.224814,1.425059,0
22.226865,2.051638,0
22.228995,2.130155,0
22.230815,1.819316,0
22.233047,2.232164,0
22.234838,1.790762,0
22.236859,2.021306,0
22.238899,2.040108,0
22.240802,1.903461,0
22.242862,2.059221,0
22.244824,1.962491,0
22.246923,2.098817,0
22.248910,1.987414,0
22.250992,2.081991,0
22.253351,2.358288,0
22.254884,1.533056,0
22.256995,2.110922,0
22.258876,1.881086,0
22.261145,2.269604,0
22.263236,2.090809,0
22.265168,1.932076,0
22.266988,1.820132,0
22.269165,2.177118,0
22.271099,1.933990,0
22.273500,2.400801,0
22.275207,1.706777,0
22.276976,1.769302,0
22.278965,1.988246,0
22.280959,1.994359,0
22.283361,2.401686,0
22.285148,1.787757,0
22.286975,1.826195,0
22.289169,2.194678,0
22.291081,1.911566,0
22.293377,2.295730,0
22.295187,1.810398,0
22.297043,1.855833,0
22.299288,2.244849,0
22.301184,1.896709,0
22.303247,2.062691,0
22.305079,1.831529,0
22.307010,1.931086,0
22.309040,2.030533,0
22.311170,2.129943,0
22.312984,1.813469,0
22.315089,2.105180,0
22.317002,1.913268,0
22.319006,2.003662,0
22.321082,2.076775,0
22.323219,2.136506,0
22.325020,1.800948,0
22.326953,1.932585,0
22.329165,2.212684,0
22.330903,1.738258,0
22.333262,2.358688,0
22.334915,1.652577,0
22.337035,2.120620,0
22.338966,1.930338,0
22.341006,2.040113,0
22.343187,2.180731,0
22.344899,1.712300,0
22.346809,1.909887,0
22.348823,2.014061,0
22.350885,2.061961,0
22.353208,2.323198,0
22.354883,1.675105,0
22.357007,2.123730,0
22.359117,2.110416,0
22.361470,2.353044,0
22.363456,1.986148,0
22.365046,1.589837,0
22.366864,1.818098,0
22.368803,1.938450,0
22.371134,2.331470,0
22.373147,2.012658,0
22.374977,1.830045,0
22.377169,2.191775,0
22.379780,2.610911,0
22.381715,1.935568,0
22.385968,4.253009,1
22.386273,0.304490,0
22.386808,0.535494,0
22.388814,2.006111,0
22.390803,1.988301,0
22.392797,1.994356,0
22.394871,2.074135,0
