t_sys,q_FR_hip,dq_FR_hip,tau_FR_hip,q_FR_thigh,dq_FR_thigh,tau_FR_thigh,q_FR_calf,dq_FR_calf,tau_FR_calf,q_FL_hip,dq_FL_hip,tau_FL_hip,q_FL_thigh,dq_FL_thigh,tau_FL_thigh,q_FL_calf,dq_FL_calf,tau_FL_calf,q_RR_hip,dq_RR_hip,tau_RR_hip,q_RR_thigh,dq_RR_thigh,tau_RR_thigh,q_RR_calf,dq_RR_calf,tau_RR_calf,q_RL_hip,dq_RL_hip,tau_RL_hip,q_RL_thigh,dq_RL_thigh,tau_RL_thigh,q_RL_calf,dq_RL_calf,tau_RL_calf
4968.139077,-0.01696283,0.00000000,0.59371877,0.73521328,0.02325314,-1.73167968,-1.42420042,-0.01819811,6.25878525,0.03243464,-0.03875524,-1.55851173,0.71453375,0.00000000,-0.94005471,-1.44377279,0.01617610,7.11225605,-0.07301164,0.01550210,2.15223050,0.68815660,-0.00775105,1.48429692,-1.39799309,-0.01213207,6.87518072,0.06665337,-0.04263076,-1.45955861,0.70057034,-0.06588390,2.30066013,-1.43576396,-0.00606604,7.68123674
4968.140977,-0.01696283,-0.01937762,0.59371877,0.73515272,-0.05038181,-1.80589461,-1.42420042,-0.02628616,6.25878525,0.03243464,0.00775105,-1.58325005,0.71450347,-0.07751048,-0.96479297,-1.44377279,0.01415409,7.30191612,-0.07301164,0.01550210,2.15223050,0.68818688,0.09688810,1.50903523,-1.39797735,0.00606604,6.82776594,0.06668365,-0.00387552,-1.38534379,0.70063090,0.03875524,2.32539845,-1.43576396,0.00000000,7.49157619
4968.143090,-0.01696283,-0.03875524,0.59371877,0.73518300,0.02325314,-1.83063293,-1.42420042,-0.02022013,6.30620050,0.03243464,-0.01550210,-1.60798836,0.71450347,-0.03875524,-0.94005471,-1.44377279,0.00606604,7.25450134,-0.07298136,0.06200838,2.12749219,0.68818688,0.05038181,1.45955861,-1.39802468,-0.05459433,6.82776594,0.06671393,0.03875524,-1.36060548,0.70057034,-0.08138600,2.32539845,-1.43576396,0.00000000,7.49157619
4968.145078,-0.01696283,-0.00387552,0.59371877,0.73518300,0.02712867,-1.83063293,-1.42420042,-0.02022013,6.25878525,0.03240436,-0.05425733,-1.58325005,0.71450347,-0.02325314,-0.94005471,-1.44377279,0.00000000,7.39674616,-0.07301164,0.03487971,2.12749219,0.68815660,-0.00387552,1.58325005,-1.39802468,-0.05459433,6.82776594,0.06671393,0.06200838,-1.38534379,0.70057034,-0.08138600,2.32539845,-1.43577969,-0.01819811,7.58640671
4968.147027,-0.01696283,-0.02712867,0.59371877,0.73518300,0.01550210,-1.73167968,-1.42420042,-0.01011006,6.30620050,0.03243464,0.00000000,-1.58325005,0.71450347,-0.04650629,-0.96479297,-1.44377279,0.00000000,7.39674616,-0.07301164,0.03875524,2.10275388,0.68815660,-0.00387552,1.58325005,-1.39800894,-0.02022013,6.82776594,0.06671393,0.02712867,-1.45955861,0.70057034,-0.05813286,2.30066013,-1.43574810,0.03639622,7.58640671
4968.149128,-0.01699311,-0.03875524,0.66793358,0.73521328,0.03875524,-1.80589461,-1.42420042,-0.01011006,6.30620050,0.03243464,-0.02712867,-1.60798836,0.71450347,-0.04650629,-0.96479297,-1.44377279,0.00808805,7.30191612,-0.07298136,0.08138600,2.15223050,0.68818688,0.03875524,1.48429692,-1.39800894,-0.02224214,6.82776594,0.06668365,0.00000000,-1.45955861,0.70057034,-0.06588390,2.30066013,-1.43576396,0.01617610,7.49157619
4968.151130,-0.01696283,0.00000000,0.59371877,0.73521328,0.03875524,-1.80589461,-1.42418468,0.01213207,6.40103054,0.03243464,-0.00387552,-1.58325005,0.71450347,-0.03875524,-0.98953128,-1.44377279,-0.00404402,7.25450134,-0.07301164,0.03875524,2.20170712,0.68818688,0.03875524,1.48429692,-1.39800894,-0.02022013,6.78035069,0.06671393,0.04263076,-1.38534379,0.70057034,-0.03875524,2.30066013,-1.43576396,0.00808805,7.58640671
4968.153082,-0.01696283,0.00000000,0.59371877,0.73518300,0.01162657,-1.80589461,-1.42420042,-0.02022013,6.30620050,0.03243464,-0.00387552,-1.58325005,0.71450347,-0.03875524,-0.98953128,-1.44377279,0.00000000,7.25450134,-0.07301164,0.03875524,2.20170712,0.68815660,0.01162657,1.48429692,-1.39800894,-0.03235220,6.82776594,0.06671393,0.04263076,-1.38534379,0.70060062,-0.00387552,2.30066013,-1.43577969,-0.02022013,7.58640671
4968.155111,-0.01696283,0.00775105,0.59371877,0.73515272,-0.05425733,-1.83063293,-1.42421627,-0.05055031,6.40103054,0.03243464,-0.01162657,-1.58325005,0.71450347,-0.03875524,-0.94005471,-1.44375706,0.03235220,7.20708609,-0.07301164,0.03875524,2.12749219,0.68818688,0.06200838,1.45955861,-1.39800894,-0.02022013,6.82776594,0.06668365,0.00000000,-1.38534379,0.70060062,0.00387552,2.30066013,-1.43576396,0.01819811,7.58640671
4968.156993,-0.01693255,0.02325314,0.59371877,0.73521328,0.06975943,-1.80589461,-1.42418468,0.00808805,6.30620050,0.03246492,0.04650629,-1.58325005,0.71450347,-0.04650629,-0.96479297,-1.44375706,0.03033019,7.30191612,-0.07304192,-0.01550210,2.12749219,0.68815660,0.00000000,1.48429692,-1.39799309,0.00000000,6.78035069,0.06668365,0.00387552,-1.45955861,0.70057034,-0.03875524,2.30066013,-1.43574810,0.02830817,7.49157619
4968.158964,-0.01696283,-0.03487971,0.59371877,0.73518300,-0.02325314,-1.83063293,-1.42421627,-0.05055031,6.40103054,0.03246492,0.04650629,-1.58325005,0.71450347,-0.05038181,-0.96479297,-1.44377279,-0.00202201,7.25450134,-0.07304192,-0.01550210,2.12749219,0.68815660,0.01162657,1.50903523,-1.39800894,-0.02022013,6.78035069,0.06668365,0.00387552,-1.45955861,0.70060062,0.01162657,2.25118375,-1.43576396,0.00808805,7.58640671
4968.161113,-0.01699311,-0.08526152,0.56898046,0.73518300,0.01162657,-1.78115630,-1.42420042,-0.01819811,6.25878525,0.03243464,-0.01550210,-1.63272667,0.71450347,-0.03487971,-0.94005471,-1.44377279,0.00808805,7.11225605,-0.07304192,-0.01550210,2.15223050,0.68818688,0.04263076,1.55851173,-1.39800894,-0.03841824,6.97001076,0.06668365,0.00387552,-1.36060548,0.70060062,0.01162657,2.25118375,-1.43576396,-0.00202201,7.63382149
4968.163115,-0.01693255,0.01162657,0.56898046,0.73518300,0.01937762,-1.73167968,-1.42421627,0.00808805,6.25878525,0.03243464,-0.01550210,-1.63272667,0.71453375,-0.00387552,-0.94005471,-1.44378865,0.00000000,7.20708609,-0.07301164,0.01937762,2.20170712,0.68815660,0.00000000,1.50903523,-1.39797735,0.00202201,6.97001076,0.06668365,0.01550210,-1.41008210,0.70060062,0.01937762,2.25118375,-1.43576396,-0.01011006,7.58640671
4968.165006,-0.01693255,0.01162657,0.56898046,0.73521328,-0.00387552,-1.73167968,-1.42418468,0.01011006,6.40103054,0.03246492,0.04263076,-1.63272667,0.71453375,-0.02325314,-0.89057815,-1.44377279,0.01011006,7.06484079,-0.07301164,0.00000000,2.20170712,0.68815660,-0.01937762,1.48429692,-1.39797735,-0.01011006,6.97001076,0.06674421,0.09688810,-1.38534379,0.70057034,-0.01550210,2.25118375,-1.43574810,0.02628616,7.58640671
4968.167086,-0.01696283,0.00000000,0.59371877,0.73518300,0.04650629,-1.70694149,-1.42420042,0.01213207,6.25878525,0.03243464,-0.03875524,-1.60798836,0.71453375,-0.01550210,-0.89057815,-1.44377279,0.01617610,7.01742601,-0.07301164,-0.02712867,2.15223050,0.68818688,0.05813286,1.48429692,-1.39797735,-0.01011006,6.97001076,0.06668365,0.02325314,-1.38534379,0.70060062,-0.03875524,2.30066013,-1.43576396,-0.00808805,7.63382149
4968.169046,-0.01696283,0.00387552,0.51950395,0.73521328,0.05038181,-1.73167968,-1.42420042,-0.02022013,6.25878525,0.03246492,0.01937762,-1.60798836,0.71453375,-0.02712867,-0.96479297,-1.44378865,-0.00202201,7.20708609,-0.07301164,-0.02712867,2.20170712,0.68818688,0.08138600,1.55851173,-1.39797735,-0.03235220,6.97001076,0.06668365,0.00000000,-1.38534379,0.70057034,-0.02712867,2.25118375,-1.43577969,-0.03639622,7.63382149
4968.171066,-0.01696283,-0.00387552,0.54424220,0.73524356,0.10463915,-1.70694149,-1.42418468,0.01213207,6.40103054,0.03246492,0.00000000,-1.60798836,0.71456403,0.04263076,-0.94005471,-1.44377279,0.01415409,7.11225605,-0.07301164,-0.01162657,2.20170712,0.68815660,0.00775105,1.50903523,-1.39797735,-0.00202201,6.97001076,0.06671393,0.03875524,-1.38534379,0.70060062,0.00387552,2.25118375,-1.43574810,0.02022013,7.63382149
4968.173138,-0.01696283,0.01937762,0.56898046,0.73521328,0.03875524,-1.73167968,-1.42418468,0.01213207,6.40103054,0.03246492,0.00000000,-1.60798836,0.71453375,-0.00387552,-0.94005471,-1.44377279,0.01415409,7.11225605,-0.07301164,-0.01550210,2.22644544,0.68818688,0.05813286,1.55851173,-1.39797735,-0.00202201,6.97001076,0.06671393,0.06975943,-1.45955861,0.70060062,0.00387552,2.25118375,-1.43574810,0.02022013,7.63382149
4968.175119,-0.01696283,-0.01550210,0.56898046,0.73521328,0.03875524,-1.78115630,-1.42420042,-0.03033019,6.25878525,0.03246492,0.03100419,-1.58325005,0.71453375,-0.01937762,-0.89057815,-1.44377279,0.01415409,7.11225605,-0.07301164,0.02712867,2.25118375,0.68818688,0.05813286,1.55851173,-1.39797735,-0.00202201,6.97001076,0.06668365,0.00000000,-1.38534379,0.70057034,-0.03100419,2.30066013,-1.43574810,0.02224214,7.58640671
4968.177104,-0.01696283,-0.03875524,0.54424220,0.73518300,-0.01937762,-1.70694149,-1.42418468,-0.06672641,6.25878525,0.03246492,0.00775105,-1.60798836,0.71453375,-0.01937762,-0.89057815,-1.44377279,0.01415409,7.11225605,-0.07301164,0.02325314,2.20170712,0.68815660,0.00775105,1.50903523,-1.39797735,0.01819811,6.97001076,0.06668365,0.01550210,-1.38534379,0.70060062,0.02712867,2.30066013,-1.43574810,0.02022013,7.68123674
4968.179044,-0.01696283,-0.00775105,0.54424220,0.73521328,0.05425733,-1.73167968,-1.42420042,-0.01415409,6.30620050,0.03243464,-0.03100419,-1.60798836,0.71453375,-0.01162657,-0.94005471,-1.44377279,0.01213207,7.20708609,-0.07304192,-0.01162657,2.22644544,0.68815660,0.00000000,1.55851173,-1.39799309,-0.03235220,6.87518072,0.06665337,-0.02325314,-1.45955861,0.70060062,0.02712867,2.30066013,-1.43576396,0.00000000,7.68123674
4968.181089,-0.01693255,0.01937762,0.59371877,0.73518300,0.01162657,-1.78115630,-1.42423201,-0.07885849,6.40103054,0.03246492,0.05813286,-1.60798836,0.71456403,0.03100419,-0.98953128,-1.44377279,0.01617610,7.20708609,-0.07304192,-0.01550210,2.15223050,0.68815660,0.01937762,1.48429692,-1.39799309,-0.00606604,6.87518072,0.06668365,0.03875524,-1.45955861,0.70060062,0.00000000,2.25118375,-1.43574810,0.02628616,7.58640671
4968.183102,-0.01696283,-0.02325314,0.59371877,0.73515272,0.03875524,-1.78115630,-1.42420042,-0.02224214,6.40103054,0.03246492,0.01937762,-1.63272667,0.71447319,-0.09301257,-0.96479297,-1.44375706,0.03437421,7.20708609,-0.07304192,0.00387552,2.15223050,0.68815660,0.01162657,1.48429692,-1.39797735,0.00000000,6.87518072,0.06668365,0.04650629,-1.38534379,0.70060062,-0.02325314,2.30066013,-1.43576396,0.01819811,7.49157619
4968.185063,-0.01696283,0.00000000,0.54424220,0.73512244,-0.03875524,-1.78115630,-1.42420042,-0.01617610,6.40103054,0.03243464,-0.03875524,-1.60798836,0.71450347,-0.01937762,-0.98953128,-1.44377279,0.02022013,7.20708609,-0.07304192,-0.00387552,2.20170712,0.68818688,0.08526152,1.55851173,-1.39797735,0.02022013,6.97001076,0.06665337,0.00387552,-1.38534379,0.70057034,-0.07751048,2.30066013,-1.43574810,0.02830817,7.58640671
4968.187052,-0.01696283,-0.03100419,0.56898046,0.73515272,0.02712867,-1.80589461,-1.42420042,-0.02426415,6.25878525,0.03243464,-0.00775105,-1.63272667,0.71453375,0.03487971,-0.98953128,-1.44375706,0.04650629,7.11225605,-0.07304192,0.00000000,2.15223050,0.68815660,0.01937762,1.48429692,-1.39799309,-0.01011006,6.87518072,0.06668365,0.03875524,-1.45955861,0.70060062,0.00000000,2.32539845,-1.43574810,0.03437421,7.49157619
4968.189012,-0.01699311,-0.05813286,0.51950395,0.73515272,-0.00775105,-1.78115630,-1.42418468,0.01415409,6.30620050,0.03243464,-0.04263076,-1.60798836,0.71447319,-0.09301257,-1.03900790,-1.44377279,0.01213207,7.11225605,-0.07301164,0.05425733,2.12749219,0.68815660,0.01937762,1.50903523,-1.39797735,0.01011006,6.78035069,0.06668365,0.05813286,-1.48429692,0.70063090,-0.00775105,2.32539845,-1.43577969,-0.01819811,7.49157619
4968.190883,-0.01696283,-0.02325314,0.59371877,0.73515272,0.01550210,-1.80589461,-1.42420042,-0.02022013,6.40103054,0.03243464,-0.03100419,-1.63272667,0.71453375,-0.05813286,-0.98953128,-1.44378865,-0.00808805,7.06484079,-0.07301164,0.05425733,2.12749219,0.68812633,-0.03100419,1.55851173,-1.39797735,0.00404402,6.87518072,0.06668365,0.05813286,-1.48429692,0.70057034,-0.07363495,2.30066013,-1.43576396,0.00606604,7.49157619
4968.193167,-0.01696283,0.03100419,0.56898046,0.73515272,0.03100419,-1.80589461,-1.42420042,-0.02628616,6.40103054,0.03246492,0.00000000,-1.60798836,0.71450347,-0.02712867,-0.98953128,-1.44377279,0.01415409,7.20708609,-0.07301164,0.03875524,2.12749219,0.68815660,0.01162657,1.55851173,-1.39800894,-0.04044025,6.82776594,0.06665337,-0.01937762,-1.38534379,0.70057034,-0.06200838,2.32539845,-1.43574810,0.03033019,7.63382149
4968.195063,-0.01696283,0.00000000,0.56898046,0.73515272,0.03100419,-1.73167968,-1.42420042,-0.01617610,6.30620050,0.03243464,-0.05813286,-1.58325005,0.71450347,-0.01937762,-0.98953128,-1.44377279,0.01617610,7.11225605,-0.07304192,-0.00387552,2.12749219,0.68812633,-0.01162657,1.48429692,-1.39799309,-0.01415409,6.82776594,0.06665337,-0.00775105,-1.41008210,0.70057034,-0.06200838,2.30066013,-1.43576396,0.00808805,7.49157619
4968.197240,-0.01693255,0.00387552,0.59371877,0.73512244,-0.02325314,-1.83063293,-1.42420042,-0.02628616,6.25878525,0.03243464,-0.01550210,-1.63272667,0.71447319,-0.06975943,-1.03900790,-1.44375706,0.04448427,7.11225605,-0.07301164,0.04263076,2.15223050,0.68815660,0.02325314,1.50903523,-1.39799309,-0.02830817,6.87518072,0.06668365,0.03875524,-1.38534379,0.70060062,0.00000000,2.30066013,-1.43576396,0.00606604,7.49157619
4968.199014,-0.01693255,0.00387552,0.59371877,0.73512244,0.03875524,-1.83063293,-1.42420042,-0.02022013,6.25878525,0.03243464,-0.03875524,-1.63272667,0.71453375,-0.09301257,-0.98953128,-1.44378865,-0.01213207,7.20708609,-0.07301164,0.03487971,2.15223050,0.68815660,0.02325314,1.55851173,-1.39799309,-0.02022013,6.87518072,0.06665337,-0.01162657,-1.45955861,0.70057034,-0.05425733,2.32539845,-1.43576396,0.00606604,7.49157619
4968.201210,-0.01696283,-0.03875524,0.54424220,0.73515272,0.03487971,-1.78115630,-1.42418468,0.00808805,6.30620050,0.03243464,-0.00387552,-1.58325005,0.71450347,-0.01937762,-1.03900790,-1.44378865,-0.01819811,7.11225605,-0.07301164,0.05038181,2.15223050,0.68815660,0.03487971,1.48429692,-1.39799309,-0.01617610,6.82776594,0.06671393,0.09301257,-1.45955861,0.70057034,-0.06200838,2.30066013,-1.43576396,0.01617610,7.44416142
4968.202967,-0.01693255,0.01937762,0.59371877,0.73515272,0.02712867,-1.83063293,-1.42420042,-0.02426415,6.25878525,0.03240436,-0.06975943,-1.58325005,0.71447319,-0.09688810,-0.96479297,-1.44377279,0.00808805,7.25450134,-0.07301164,0.07363495,2.15223050,0.68815660,0.03487971,1.48429692,-1.39799309,-0.01415409,6.82776594,0.06668365,0.03875524,-1.45955861,0.70060062,0.01550210,2.32539845,-1.43574810,0.03235220,7.49157619
4968.205029,-0.01699311,-0.06975943,0.59371877,0.73512244,-0.05038181,-1.78115630,-1.42420042,-0.02426415,6.25878525,0.03246492,0.00775105,-1.58325005,0.71450347,-0.03487971,-0.96479297,-1.44375706,0.03033019,7.20708609,-0.07307220,0.01550210,2.12749219,0.68812633,-0.01937762,1.48429692,-1.39799309,-0.02628616,6.82776594,0.06665337,-0.01550210,-1.41008210,0.70057034,-0.06200838,2.30066013,-1.43576396,0.00606604,7.49157619
4968.207314,-0.01696283,-0.05813286,0.59371877,0.73515272,0.06588390,-1.83063293,-1.42420042,-0.02022013,6.21137047,0.03243464,-0.01550210,-1.58325005,0.71450347,-0.03875524,-0.94005471,-1.44377279,0.01213207,7.25450134,-0.07301164,0.06588390,2.12749219,0.68815660,0.02712867,1.48429692,-1.39797735,0.01213207,6.87518072,0.06662309,-0.07363495,-1.45955861,0.70057034,-0.05038181,2.25118375,-1.43574810,0.04448427,7.49157619
4968.209129,-0.01699311,-0.06200838,0.59371877,0.73518300,0.05425733,-1.83063293,-1.42420042,-0.02830817,6.30620050,0.03246492,0.01550210,-1.58325005,0.71453375,0.00000000,-1.03900790,-1.44375706,0.00606604,7.11225605,-0.07304192,0.03875524,2.15223050,0.68815660,0.02712867,1.48429692,-1.39799309,-0.00606604,6.87518072,0.06668365,0.00387552,-1.38534379,0.70060062,0.00387552,2.30066013,-1.43576396,0.01617610,7.44416142
4968.210973,-0.01696283,0.00775105,0.59371877,0.73512244,0.05813286,-1.83063293,-1.42421627,-0.04246226,6.30620050,0.03243464,-0.01550210,-1.58325005,0.71450347,-0.04263076,-0.94005471,-1.44377279,0.00606604,7.11225605,-0.07304192,0.02325314,2.12749219,0.68812633,0.03875524,1.48429692,-1.39797735,0.02022013,6.87518072,0.06668365,0.03875524,-1.38534379,0.70060062,0.00387552,2.30066013,-1.43576396,0.01617610,7.44416142
4968.213074,-0.01696283,-0.00775105,0.59371877,0.73515272,0.03487971,-1.80589461,-1.42418468,0.01011006,6.40103054,0.03243464,0.00775105,-1.55851173,0.71450347,-0.04263076,-0.94005471,-1.44377279,0.00606604,7.25450134,-0.07304192,0.03875524,2.12749219,0.68812633,0.03875524,1.48429692,-1.39797735,0.02022013,6.87518072,0.06668365,0.01937762,-1.38534379,0.70054007,-0.10076362,2.30066013,-1.43574810,0.03033019,7.49157619
4968.215331,-0.01696283,-0.03100419,0.66793358,0.73515272,0.00000000,-1.83063293,-1.42418468,0.01011006,6.40103054,0.03240436,-0.05813286,-1.55851173,0.71453375,0.01937762,-0.96479297,-1.44377279,0.00606604,7.25450134,-0.07304192,-0.00387552,2.07801580,0.68815660,0.03875524,1.48429692,-1.39799309,-0.01011006,6.87518072,0.06668365,0.00387552,-1.38534379,0.70063090,0.05038181,2.30066013,-1.43574810,0.04246226,7.49157619
4968.217279,-0.01693255,0.02712867,0.59371877,0.73515272,0.00000000,-1.83063293,-1.42420042,-0.02224214,6.25878525,0.03243464,0.01162657,-1.55851173,0.71450347,-0.03100419,-0.96479297,-1.44378865,-0.02224214,7.25450134,-0.07301164,0.06975943,2.15223050,0.68815660,0.00000000,1.48429692,-1.39799309,-0.00808805,6.87518072,0.06668365,0.03100419,-1.41008210,0.70063090,0.05038181,2.30066013,-1.43574810,0.01415409,7.58640671
4968.219288,-0.01696283,-0.03875524,0.59371877,0.73515272,0.02325314,-1.78115630,-1.42420042,-0.02224214,6.25878525,0.03243464,0.02712867,-1.58325005,0.71450347,-0.03100419,-0.96479297,-1.44377279,0.01213207,7.11225605,-0.07301164,0.05038181,2.10275388,0.68815660,0.00000000,1.48429692,-1.39799309,-0.01415409,6.97001076,0.06668365,0.00000000,-1.38534379,0.70057034,-0.03875524,2.32539845,-1.43576396,0.01011006,7.49157619
4968.221285,-0.01699311,-0.06200838,0.59371877,0.73512244,-0.00387552,-1.83063293,-1.42418468,0.00404402,6.40103054,0.03243464,-0.01162657,-1.58325005,0.71450347,-0.03487971,-0.96479297,-1.44377279,0.01819811,7.20708609,-0.07301164,0.02325314,2.12749219,0.68818688,0.07363495,1.45955861,-1.39797735,0.00808805,6.87518072,0.06668365,0.00000000,-1.38534379,0.70057034,0.01550210,2.25118375,-1.43576396,0.00202201,7.58640671
4968.223452,-0.01699311,-0.06200838,0.59371877,0.73518300,0.03875524,-1.78115630,-1.42420042,-0.02830817,6.25878525,0.03243464,-0.01162657,-1.58325005,0.71450347,-0.02712867,-0.94005471,-1.44377279,0.02022013,7.11225605,-0.07301164,0.02325314,2.12749219,0.68815660,0.00387552,1.48429692,-1.39797735,-0.00808805,6.87518072,0.06668365,0.00775105,-1.41008210,0.70057034,-0.03875524,2.32539845,-1.43577969,-0.02628616,7.49157619
4968.225257,-0.01693255,0.02712867,0.59371877,0.73515272,0.01162657,-1.70694149,-1.42418468,0.01011006,6.30620050,0.03243464,0.00387552,-1.58325005,0.71450347,-0.05038181,-0.94005471,-1.44377279,0.01617610,7.11225605,-0.07301164,0.01162657,2.12749219,0.68815660,0.00387552,1.60798836,-1.39797735,-0.01415409,6.87518072,0.06668365,0.01162657,-1.38534379,0.70060062,0.01550210,2.32539845,-1.43576396,0.00404402,7.63382149
4968.227276,-0.01699311,-0.08138600,0.64319533,0.73524356,0.10851467,-1.78115630,-1.42418468,0.01011006,6.30620050,0.03243464,-0.04650629,-1.58325005,0.71453375,0.01162657,-0.94005471,-1.44377279,0.01617610,7.11225605,-0.07301164,0.05425733,2.15223050,0.68815660,0.00387552,1.48429692,-1.39797735,-0.01415409,6.97001076,0.06668365,0.01162657,-1.45955861,0.70060062,0.02712867,2.32539845,-1.43576396,0.00404402,7.49157619
4968.228990,-0.01699311,-0.05813286,0.59371877,0.73515272,-0.06200838,-1.73167968,-1.42418468,0.01011006,6.25878525,0.03246492,0.04263076,-1.58325005,0.71450347,-0.05425733,-0.96479297,-1.44377279,0.01819811,7.20708609,-0.07301164,0.00000000,2.15223050,0.68818688,0.08138600,1.50903523,-1.39796150,0.02628616,6.97001076,0.06668365,0.03487971,-1.38534379,0.70060062,0.02712867,2.32539845,-1.43576396,-0.00606604,7.58640671
4968.230978,-0.01696283,-0.03875524,0.56898046,0.73518300,-0.01162657,-1.70694149,-1.42420042,-0.02224214,6.21137047,0.03240436,-0.06200838,-1.58325005,0.71453375,0.00387552,-0.96479297,-1.44378865,-0.01011006,7.20708609,-0.07304192,0.01550210,2.20170712,0.68818688,0.06200838,1.50903523,-1.39796150,0.03033019,6.97001076,0.06668365,0.01550210,-1.38534379,0.70057034,-0.02712867,2.25118375,-1.43576396,0.00000000,7.63382149
4968.232821,-0.01699311,-0.06975943,0.59371877,0.73521328,0.03875524,-1.73167968,-1.42420042,-0.02224214,6.25878525,0.03243464,-0.03875524,-1.58325005,0.71450347,0.01162657,-0.89057815,-1.44377279,0.02022013,7.20708609,-0.07298136,0.06588390,2.15223050,0.68821710,0.10851467,1.48429692,-1.39799309,-0.03437421,7.01742601,0.06662309,-0.06588390,-1.38534379,0.70057034,-0.02325314,2.30066013,-1.43574810,0.02426415,7.63382149
4968.235102,-0.01696283,-0.03100419,0.59371877,0.73521328,0.05813286,-1.70694149,-1.42420042,-0.02022013,6.30620050,0.03240436,-0.05038181,-1.58325005,0.71450347,-0.05038181,-0.94005471,-1.44377279,-0.00404402,7.20708609,-0.07301164,-0.05038181,2.20170712,0.68815660,0.00387552,1.55851173,-1.39797735,-0.00202201,6.97001076,0.06665337,-0.01162657,-1.45955861,0.70060062,0.01162657,2.30066013,-1.43574810,0.04044025,7.58640671
4968.237043,-0.01696283,-0.03100419,0.59371877,0.73521328,0.02712867,-1.80589461,-1.42421627,-0.04650629,6.25878525,0.03237408,-0.09301257,-1.60798836,0.71453375,0.00000000,-0.94005471,-1.44377279,0.02022013,7.11225605,-0.07304192,-0.02325314,2.12749219,0.68818688,0.06200838,1.48429692,-1.39797735,-0.01415409,6.87518072,0.06668365,0.01937762,-1.36060548,0.70057034,-0.04263076,2.30066013,-1.43576396,0.00000000,7.49157619
